unique_id,station_id,update,available_bikes,empty_docks,capacity
8878,Station_10,2022-01-19 00:56:00,6,19,20
8879,Station_10,2022-01-21 20:07:00,7,3,20
8880,Station_8,2022-01-16 06:59:00,3,19,20
8881,Station_9,2022-01-16 18:40:00,19,19,20
8882,Station_6,2022-01-09 16:40:00,5,9,20
8883,Station_9,2022-01-16 18:17:00,9,16,20
8884,Station_3,2022-01-13 05:43:00,19,8,20
8885,Station_4,2022-01-18 20:28:00,7,13,20
8886,Station_4,2022-01-14 18:14:00,0,15,20
8887,Station_10,2022-01-23 15:25:00,6,7,20
8888,Station_7,2022-01-12 21:40:00,10,2,20
8889,Station_8,2022-01-12 21:10:00,13,0,20
8890,Station_9,2022-01-14 14:04:00,17,11,20
8891,Station_9,2022-01-10 11:11:00,16,16,20
8892,Station_2,2022-01-17 23:33:00,16,1,20
8893,Station_3,2022-01-11 21:25:00,18,9,20
8894,Station_8,2022-01-11 22:07:00,5,6,20
8895,Station_2,2022-01-20 18:48:00,14,9,20
8896,Station_7,2022-01-28 08:18:00,5,10,20
8897,Station_4,2022-01-28 04:58:00,14,13,20
8898,Station_10,2022-01-24 05:11:00,3,5,20
8899,Station_5,2022-01-24 12:11:00,9,0,20
8900,Station_7,2022-01-28 01:34:00,0,12,20
8901,Station_5,2022-01-21 09:02:00,15,10,20
8902,Station_1,2022-01-09 06:19:00,2,12,20
8903,Station_4,2022-01-29 18:13:00,13,15,20
8904,Station_6,2022-01-06 00:50:00,19,10,20
8905,Station_9,2022-01-18 06:19:00,5,1,20
8906,Station_5,2022-01-20 09:45:00,7,14,20
8907,Station_2,2022-01-25 04:42:00,14,9,20
8908,Station_10,2022-01-06 11:12:00,18,12,20
8909,Station_7,2022-01-30 01:47:00,11,12,20
8910,Station_4,2022-01-16 20:25:00,11,1,20
8911,Station_1,2022-01-15 02:51:00,17,4,20
8912,Station_4,2022-01-13 03:39:00,0,1,20
8913,Station_1,2022-01-04 04:58:00,6,15,20
8914,Station_7,2022-01-05 18:47:00,3,8,20
8915,Station_7,2022-01-18 09:50:00,15,7,20
8916,Station_1,2022-01-21 15:13:00,18,18,20
8917,Station_1,2022-01-12 17:54:00,1,1,20
8918,Station_7,2022-01-26 16:20:00,7,16,20
8919,Station_1,2022-01-06 02:21:00,8,4,20
8920,Station_6,2022-01-19 12:37:00,12,16,20
8921,Station_2,2022-01-23 13:50:00,19,1,20
8922,Station_9,2022-01-07 18:10:00,6,19,20
8923,Station_8,2022-01-22 15:17:00,13,6,20
8924,Station_2,2022-01-06 07:06:00,17,18,20
8925,Station_10,2022-01-18 20:22:00,8,8,20
8926,Station_7,2022-01-25 20:40:00,17,1,20
8927,Station_5,2022-01-13 18:25:00,4,9,20
8928,Station_6,2022-01-15 00:35:00,5,10,20
8929,Station_7,2022-01-26 09:54:00,10,2,20
8930,Station_3,2022-01-09 23:09:00,9,11,20
8931,Station_3,2022-01-25 04:26:00,8,13,20
8932,Station_9,2022-01-16 13:09:00,5,11,20
8933,Station_9,2022-01-13 14:54:00,8,7,20
8934,Station_5,2022-01-16 23:33:00,18,7,20
8935,Station_4,2022-01-28 01:14:00,11,4,20
8936,Station_4,2022-01-15 04:30:00,6,5,20
8937,Station_1,2022-01-25 11:48:00,4,16,20
8938,Station_9,2022-01-10 15:21:00,1,2,20
8939,Station_10,2022-01-27 14:15:00,12,4,20
8940,Station_9,2022-01-12 23:43:00,18,2,20
8941,Station_5,2022-01-10 15:09:00,5,18,20
8942,Station_8,2022-01-30 09:22:00,7,12,20
8943,Station_6,2022-01-14 15:38:00,2,14,20
8944,Station_9,2022-01-17 07:51:00,10,6,20
8945,Station_8,2022-01-20 14:43:00,14,19,20
8946,Station_4,2022-01-09 01:51:00,12,3,20
8947,Station_8,2022-01-29 08:36:00,7,6,20
8948,Station_7,2022-01-11 11:57:00,4,12,20
8949,Station_1,2022-01-12 01:06:00,14,18,20
8950,Station_2,2022-01-12 03:25:00,8,19,20
8951,Station_1,2022-01-08 10:50:00,16,3,20
8952,Station_5,2022-01-12 13:50:00,16,11,20
8953,Station_5,2022-01-14 23:15:00,2,5,20
8954,Station_4,2022-01-08 17:43:00,17,10,20
8955,Station_9,2022-01-02 21:46:00,11,16,20
8956,Station_7,2022-01-08 19:44:00,1,7,20
8957,Station_10,2022-01-27 12:14:00,5,10,20
8958,Station_9,2022-01-28 14:08:00,3,12,20
8959,Station_10,2022-01-13 18:00:00,18,14,20
8960,Station_5,2022-01-11 11:26:00,13,15,20
8961,Station_4,2022-01-09 08:00:00,0,10,20
8962,Station_9,2022-01-20 21:03:00,4,6,20
8963,Station_1,2022-01-27 01:13:00,7,8,20
8964,Station_7,2022-01-24 22:04:00,13,17,20
8965,Station_10,2022-01-02 17:21:00,8,17,20
8966,Station_6,2022-01-10 04:52:00,7,4,20
8967,Station_2,2022-01-06 09:31:00,13,9,20
8968,Station_7,2022-01-15 18:23:00,3,6,20
8969,Station_8,2022-01-07 12:37:00,11,12,20
8970,Station_8,2022-01-16 15:27:00,15,11,20
8971,Station_8,2022-01-17 13:13:00,3,17,20
8972,Station_2,2022-01-03 16:44:00,19,6,20
8973,Station_7,2022-01-06 09:33:00,9,12,20
8974,Station_10,2022-01-13 11:29:00,10,5,20
8975,Station_6,2022-01-01 18:46:00,19,9,20
8976,Station_8,2022-01-16 21:34:00,17,8,20
8977,Station_3,2022-01-19 22:11:00,19,17,20
8978,Station_5,2022-01-25 01:00:00,0,2,20
8979,Station_3,2022-01-30 18:02:00,3,10,20
8980,Station_8,2022-01-01 00:06:00,10,4,20
8981,Station_5,2022-01-18 20:08:00,1,15,20
8982,Station_6,2022-01-25 12:36:00,15,1,20
8983,Station_8,2022-01-01 07:25:00,16,18,20
8984,Station_3,2022-01-10 05:08:00,15,14,20
8985,Station_10,2022-01-17 07:24:00,19,14,20
8986,Station_1,2022-01-23 18:02:00,2,5,20
8987,Station_9,2022-01-18 02:52:00,9,5,20
8988,Station_9,2022-01-05 19:17:00,13,18,20
8989,Station_1,2022-01-26 04:52:00,7,9,20
8990,Station_8,2022-01-29 10:41:00,7,15,20
8991,Station_7,2022-01-11 19:45:00,10,9,20
8992,Station_1,2022-01-03 17:10:00,17,19,20
8993,Station_6,2022-01-27 09:56:00,16,14,20
8994,Station_7,2022-01-18 13:34:00,8,12,20
8995,Station_3,2022-01-04 08:34:00,18,0,20
8996,Station_7,2022-01-17 16:09:00,4,15,20
8997,Station_9,2022-01-17 04:14:00,17,13,20
8998,Station_4,2022-01-27 07:49:00,15,4,20
8999,Station_4,2022-01-03 20:54:00,5,8,20
9000,Station_5,2022-01-01 18:53:00,13,14,20
9001,Station_7,2022-01-01 12:55:00,19,11,20
9002,Station_8,2022-01-24 05:20:00,19,15,20
9003,Station_10,2022-01-10 12:35:00,9,18,20
9004,Station_2,2022-01-18 09:07:00,17,9,20
9005,Station_1,2022-01-08 11:11:00,8,10,20
9006,Station_9,2022-01-05 08:05:00,1,6,20
9007,Station_7,2022-01-16 20:46:00,9,18,20
9008,Station_1,2022-01-16 14:47:00,16,5,20
9009,Station_1,2022-01-30 02:22:00,4,5,20
9010,Station_9,2022-01-01 08:40:00,10,8,20
9011,Station_8,2022-01-14 10:54:00,0,9,20
9012,Station_9,2022-01-24 07:32:00,2,4,20
9013,Station_5,2022-01-07 23:38:00,12,5,20
9014,Station_5,2022-01-15 09:34:00,16,17,20
9015,Station_7,2022-01-14 17:26:00,7,10,20
9016,Station_2,2022-01-11 21:56:00,3,17,20
9017,Station_9,2022-01-04 00:00:00,8,17,20
9018,Station_3,2022-01-30 20:15:00,2,19,20
9019,Station_1,2022-01-11 14:55:00,9,12,20
9020,Station_4,2022-01-27 19:30:00,14,12,20
9021,Station_5,2022-01-20 10:54:00,6,11,20
9022,Station_1,2022-01-02 18:42:00,13,6,20
9023,Station_7,2022-01-07 19:42:00,7,9,20
9024,Station_9,2022-01-02 03:24:00,2,19,20
9025,Station_8,2022-01-27 09:13:00,6,4,20
9026,Station_8,2022-01-24 13:59:00,7,14,20
9027,Station_8,2022-01-05 11:35:00,5,14,20
9028,Station_5,2022-01-28 12:56:00,15,1,20
9029,Station_2,2022-01-02 02:42:00,15,5,20
9030,Station_2,2022-01-13 12:44:00,13,11,20
9031,Station_7,2022-01-04 23:51:00,1,15,20
9032,Station_8,2022-01-20 13:10:00,16,4,20
9033,Station_2,2022-01-18 01:03:00,19,5,20
9034,Station_6,2022-01-19 06:02:00,18,14,20
9035,Station_4,2022-01-28 09:53:00,8,2,20
9036,Station_2,2022-01-28 02:20:00,4,17,20
9037,Station_6,2022-01-29 22:18:00,7,7,20
9038,Station_2,2022-01-19 08:21:00,16,17,20
9039,Station_3,2022-01-05 13:48:00,6,3,20
9040,Station_10,2022-01-22 18:44:00,8,11,20
9041,Station_6,2022-01-01 22:41:00,4,5,20
9042,Station_5,2022-01-22 20:04:00,18,13,20
9043,Station_5,2022-01-18 10:58:00,1,8,20
9044,Station_4,2022-01-26 10:56:00,3,7,20
9045,Station_7,2022-01-05 12:28:00,0,12,20
9046,Station_6,2022-01-30 05:40:00,18,13,20
9047,Station_3,2022-01-22 20:08:00,12,8,20
9048,Station_10,2022-01-26 21:41:00,17,14,20
9049,Station_1,2022-01-14 21:17:00,16,17,20
9050,Station_1,2022-01-27 03:14:00,9,16,20
9051,Station_8,2022-01-29 06:41:00,11,15,20
9052,Station_3,2022-01-29 02:17:00,9,10,20
9053,Station_8,2022-01-06 14:53:00,11,12,20
9054,Station_2,2022-01-26 22:08:00,15,9,20
9055,Station_2,2022-01-23 06:59:00,19,10,20
9056,Station_4,2022-01-21 01:23:00,10,19,20
9057,Station_8,2022-01-11 01:47:00,11,8,20
9058,Station_2,2022-01-04 23:31:00,5,11,20
9059,Station_9,2022-01-07 07:26:00,19,9,20
9060,Station_2,2022-01-06 12:55:00,18,12,20
9061,Station_1,2022-01-09 18:17:00,5,2,20
9062,Station_4,2022-01-14 11:42:00,18,8,20
9063,Station_1,2022-01-14 13:41:00,3,9,20
9064,Station_3,2022-01-02 14:40:00,10,3,20
9065,Station_8,2022-01-30 13:13:00,4,5,20
9066,Station_6,2022-01-28 04:14:00,15,2,20
9067,Station_8,2022-01-18 08:11:00,14,10,20
9068,Station_6,2022-01-10 17:21:00,12,2,20
9069,Station_10,2022-01-24 19:24:00,18,8,20
9070,Station_4,2022-01-26 11:27:00,8,18,20
9071,Station_1,2022-01-10 10:04:00,14,2,20
9072,Station_1,2022-01-13 00:13:00,7,2,20
9073,Station_1,2022-01-06 17:30:00,11,6,20
9074,Station_4,2022-01-30 18:51:00,17,17,20
9075,Station_9,2022-01-28 02:05:00,9,11,20
9076,Station_8,2022-01-23 04:06:00,7,14,20
9077,Station_1,2022-01-01 05:39:00,15,5,20
9078,Station_6,2022-01-19 12:05:00,1,11,20
9079,Station_5,2022-01-27 11:53:00,10,15,20
9080,Station_5,2022-01-27 22:30:00,11,14,20
9081,Station_8,2022-01-29 20:31:00,2,9,20
9082,Station_7,2022-01-17 05:23:00,8,9,20
9083,Station_5,2022-01-16 22:07:00,2,13,20
9084,Station_2,2022-01-08 17:41:00,0,8,20
9085,Station_9,2022-01-26 19:08:00,2,1,20
9086,Station_9,2022-01-13 13:59:00,14,6,20
9087,Station_3,2022-01-12 22:39:00,0,17,20
9088,Station_1,2022-01-15 08:54:00,3,16,20
9089,Station_6,2022-01-18 22:09:00,17,1,20
9090,Station_2,2022-01-20 20:06:00,8,3,20
9091,Station_8,2022-01-24 15:34:00,16,3,20
9092,Station_8,2022-01-13 04:05:00,18,3,20
9093,Station_7,2022-01-01 11:59:00,19,11,20
9094,Station_3,2022-01-23 08:27:00,9,1,20
9095,Station_5,2022-01-15 03:09:00,8,1,20
9096,Station_1,2022-01-24 02:08:00,10,5,20
9097,Station_7,2022-01-25 09:56:00,3,4,20
9098,Station_10,2022-01-02 01:44:00,4,11,20
9099,Station_3,2022-01-05 13:35:00,6,17,20
9100,Station_9,2022-01-21 18:48:00,5,0,20
9101,Station_7,2022-01-07 00:28:00,4,2,20
9102,Station_1,2022-01-26 16:00:00,1,6,20
9103,Station_3,2022-01-22 06:43:00,19,3,20
9104,Station_1,2022-01-25 17:59:00,7,8,20
9105,Station_3,2022-01-18 16:40:00,15,11,20
9106,Station_8,2022-01-03 19:35:00,18,14,20
9107,Station_9,2022-01-15 22:44:00,19,0,20
9108,Station_10,2022-01-29 17:03:00,5,10,20
9109,Station_1,2022-01-20 22:57:00,9,3,20
9110,Station_7,2022-01-12 20:30:00,2,6,20
9111,Station_3,2022-01-28 19:00:00,1,3,20
9112,Station_7,2022-01-25 04:17:00,10,18,20
9113,Station_1,2022-01-11 18:20:00,7,13,20
9114,Station_3,2022-01-02 20:11:00,14,15,20
9115,Station_10,2022-01-08 20:23:00,16,13,20
9116,Station_4,2022-01-03 16:48:00,18,17,20
9117,Station_2,2022-01-27 09:53:00,6,13,20
9118,Station_8,2022-01-14 15:55:00,12,2,20
9119,Station_1,2022-01-15 01:15:00,4,15,20
9120,Station_5,2022-01-29 03:50:00,16,19,20
9121,Station_5,2022-01-10 19:09:00,9,12,20
9122,Station_9,2022-01-08 20:28:00,15,9,20
9123,Station_1,2022-01-08 19:45:00,15,6,20
9124,Station_5,2022-01-11 13:37:00,14,14,20
9125,Station_6,2022-01-11 05:54:00,9,16,20
9126,Station_8,2022-01-25 18:17:00,18,8,20
9127,Station_5,2022-01-28 08:15:00,8,0,20
9128,Station_3,2022-01-11 00:08:00,12,2,20
9129,Station_8,2022-01-09 07:31:00,3,3,20
9130,Station_6,2022-01-27 04:26:00,2,19,20
9131,Station_3,2022-01-14 11:32:00,10,9,20
9132,Station_6,2022-01-02 19:29:00,7,6,20
9133,Station_4,2022-01-10 00:37:00,13,9,20
9134,Station_9,2022-01-10 18:00:00,10,7,20
9135,Station_9,2022-01-18 07:55:00,4,4,20
9136,Station_1,2022-01-17 03:32:00,1,12,20
9137,Station_9,2022-01-14 06:19:00,8,11,20
9138,Station_4,2022-01-22 03:28:00,4,4,20
9139,Station_1,2022-01-01 16:54:00,13,5,20
9140,Station_10,2022-01-20 03:58:00,9,2,20
9141,Station_8,2022-01-05 17:35:00,17,14,20
9142,Station_5,2022-01-30 06:32:00,1,9,20
9143,Station_9,2022-01-06 04:24:00,4,10,20
9144,Station_2,2022-01-11 01:11:00,14,16,20
9145,Station_7,2022-01-22 06:22:00,13,14,20
9146,Station_5,2022-01-18 01:51:00,9,10,20
9147,Station_3,2022-01-12 14:12:00,8,0,20
9148,Station_6,2022-01-30 04:18:00,15,7,20
9149,Station_5,2022-01-17 06:03:00,10,14,20
9150,Station_4,2022-01-12 10:59:00,9,19,20
9151,Station_3,2022-01-29 16:53:00,1,18,20
9152,Station_5,2022-01-23 03:48:00,4,4,20
9153,Station_1,2022-01-12 07:34:00,16,6,20
9154,Station_6,2022-01-25 02:02:00,15,10,20
9155,Station_10,2022-01-27 08:27:00,5,17,20
9156,Station_1,2022-01-01 14:45:00,15,3,20
9157,Station_3,2022-01-05 10:13:00,0,14,20
9158,Station_2,2022-01-13 18:25:00,19,1,20
9159,Station_1,2022-01-05 16:51:00,3,6,20
9160,Station_1,2022-01-01 15:24:00,2,18,20
9161,Station_6,2022-01-05 21:55:00,14,5,20
9162,Station_6,2022-01-22 03:42:00,8,1,20
9163,Station_1,2022-01-22 09:09:00,14,4,20
9164,Station_7,2022-01-14 12:23:00,11,2,20
9165,Station_10,2022-01-08 06:25:00,15,10,20
9166,Station_4,2022-01-04 17:21:00,18,0,20
9167,Station_10,2022-01-27 03:11:00,4,2,20
9168,Station_8,2022-01-27 07:34:00,11,19,20
9169,Station_1,2022-01-06 03:30:00,6,10,20
9170,Station_7,2022-01-03 19:52:00,1,10,20
9171,Station_5,2022-01-07 17:45:00,4,5,20
9172,Station_9,2022-01-17 21:38:00,4,6,20
9173,Station_3,2022-01-16 16:30:00,16,2,20
9174,Station_10,2022-01-07 09:09:00,15,11,20
9175,Station_6,2022-01-18 21:31:00,2,12,20
9176,Station_4,2022-01-28 14:12:00,11,12,20
9177,Station_8,2022-01-04 21:53:00,6,5,20
9178,Station_7,2022-01-23 14:55:00,10,14,20
9179,Station_10,2022-01-06 19:38:00,4,1,20
9180,Station_1,2022-01-07 03:47:00,3,17,20
9181,Station_8,2022-01-02 19:39:00,6,10,20
9182,Station_2,2022-01-08 09:30:00,2,7,20
9183,Station_1,2022-01-20 10:52:00,6,0,20
9184,Station_8,2022-01-30 23:14:00,10,0,20
9185,Station_7,2022-01-09 01:45:00,9,18,20
9186,Station_7,2022-01-23 08:12:00,5,1,20
9187,Station_6,2022-01-15 20:13:00,14,3,20
9188,Station_8,2022-01-19 17:48:00,12,0,20
9189,Station_2,2022-01-09 19:00:00,18,12,20
9190,Station_9,2022-01-24 04:41:00,17,3,20
9191,Station_10,2022-01-09 20:00:00,18,12,20
9192,Station_9,2022-01-15 01:51:00,12,10,20
9193,Station_5,2022-01-03 08:34:00,15,0,20
9194,Station_4,2022-01-10 01:22:00,15,4,20
9195,Station_6,2022-01-25 23:54:00,17,3,20
9196,Station_4,2022-01-19 11:47:00,2,13,20
9197,Station_6,2022-01-02 06:40:00,1,16,20
9198,Station_3,2022-01-30 05:24:00,8,1,20
9199,Station_2,2022-01-28 17:44:00,18,17,20
9200,Station_2,2022-01-07 08:11:00,16,14,20
9201,Station_10,2022-01-20 16:20:00,17,9,20
9202,Station_10,2022-01-16 09:20:00,4,16,20
9203,Station_5,2022-01-17 04:00:00,9,5,20
9204,Station_7,2022-01-20 07:28:00,16,8,20
9205,Station_6,2022-01-08 09:59:00,15,16,20
9206,Station_1,2022-01-14 13:46:00,7,0,20
9207,Station_6,2022-01-12 17:32:00,5,0,20
9208,Station_5,2022-01-24 10:20:00,2,19,20
9209,Station_6,2022-01-17 00:28:00,9,11,20
9210,Station_3,2022-01-28 08:14:00,7,2,20
9211,Station_8,2022-01-28 06:47:00,8,1,20
9212,Station_3,2022-01-26 22:29:00,11,10,20
9213,Station_7,2022-01-20 20:56:00,7,0,20
9214,Station_1,2022-01-07 08:43:00,10,9,20
9215,Station_2,2022-01-19 09:33:00,16,0,20
9216,Station_5,2022-01-16 08:14:00,17,0,20
9217,Station_4,2022-01-13 07:40:00,1,12,20
9218,Station_9,2022-01-14 10:37:00,3,17,20
9219,Station_8,2022-01-14 22:57:00,16,2,20
9220,Station_5,2022-01-24 14:01:00,18,4,20
9221,Station_4,2022-01-25 07:08:00,2,0,20
9222,Station_1,2022-01-30 20:56:00,5,11,20
9223,Station_9,2022-01-30 19:36:00,11,16,20
9224,Station_1,2022-01-10 18:32:00,17,1,20
9225,Station_9,2022-01-08 15:35:00,0,7,20
9226,Station_6,2022-01-06 11:44:00,8,18,20
9227,Station_9,2022-01-30 04:46:00,2,15,20
9228,Station_10,2022-01-21 11:50:00,19,4,20
9229,Station_2,2022-01-07 20:49:00,10,5,20
9230,Station_5,2022-01-01 18:33:00,15,12,20
9231,Station_6,2022-01-24 22:16:00,17,17,20
9232,Station_2,2022-01-11 12:01:00,11,18,20
9233,Station_6,2022-01-18 16:12:00,15,10,20
9234,Station_10,2022-01-28 20:49:00,5,2,20
9235,Station_9,2022-01-21 17:04:00,11,19,20
9236,Station_6,2022-01-26 22:51:00,0,17,20
9237,Station_4,2022-01-06 21:48:00,9,17,20
9238,Station_6,2022-01-12 12:18:00,11,8,20
9239,Station_2,2022-01-04 07:07:00,18,4,20
9240,Station_2,2022-01-24 18:20:00,8,12,20
9241,Station_3,2022-01-18 16:33:00,1,0,20
9242,Station_4,2022-01-15 17:15:00,5,12,20
9243,Station_10,2022-01-11 14:39:00,11,17,20
9244,Station_4,2022-01-15 11:53:00,17,10,20
9245,Station_6,2022-01-12 01:01:00,7,2,20
9246,Station_5,2022-01-30 15:21:00,9,3,20
9247,Station_2,2022-01-30 00:01:00,10,18,20
9248,Station_8,2022-01-25 23:11:00,17,18,20
9249,Station_6,2022-01-30 15:52:00,0,0,20
9250,Station_2,2022-01-30 02:58:00,3,1,20
9251,Station_4,2022-01-13 12:10:00,0,3,20
9252,Station_1,2022-01-01 05:26:00,7,14,20
9253,Station_7,2022-01-19 16:50:00,11,16,20
9254,Station_10,2022-01-08 11:02:00,18,5,20
9255,Station_9,2022-01-28 18:35:00,0,9,20
9256,Station_3,2022-01-02 07:37:00,16,12,20
9257,Station_4,2022-01-03 08:32:00,4,7,20
9258,Station_9,2022-01-22 21:39:00,13,6,20
9259,Station_8,2022-01-11 02:11:00,19,4,20
9260,Station_7,2022-01-10 00:21:00,14,17,20
9261,Station_4,2022-01-19 10:51:00,10,13,20
9262,Station_2,2022-01-05 14:55:00,8,3,20
9263,Station_7,2022-01-08 21:04:00,15,4,20
9264,Station_6,2022-01-18 19:32:00,9,14,20
9265,Station_10,2022-01-30 20:55:00,13,12,20
9266,Station_5,2022-01-16 11:56:00,9,3,20
9267,Station_1,2022-01-03 06:23:00,17,1,20
9268,Station_9,2022-01-29 15:40:00,9,19,20
9269,Station_10,2022-01-21 03:45:00,13,1,20
9270,Station_6,2022-01-14 14:15:00,5,1,20
9271,Station_9,2022-01-06 14:27:00,5,15,20
9272,Station_5,2022-01-02 05:27:00,1,1,20
9273,Station_9,2022-01-22 00:06:00,5,18,20
9274,Station_2,2022-01-13 00:39:00,16,13,20
9275,Station_7,2022-01-27 20:18:00,16,17,20
9276,Station_1,2022-01-01 18:56:00,17,14,20
9277,Station_2,2022-01-06 03:27:00,0,15,20
9278,Station_9,2022-01-11 20:03:00,17,10,20
9279,Station_9,2022-01-25 02:00:00,18,8,20
9280,Station_6,2022-01-14 21:34:00,8,4,20
9281,Station_9,2022-01-14 22:36:00,10,14,20
9282,Station_3,2022-01-18 08:26:00,6,2,20
9283,Station_2,2022-01-22 12:46:00,4,6,20
9284,Station_5,2022-01-17 00:43:00,15,6,20
9285,Station_5,2022-01-06 23:20:00,18,7,20
9286,Station_6,2022-01-12 04:21:00,8,10,20
9287,Station_5,2022-01-20 21:17:00,7,0,20
9288,Station_7,2022-01-06 19:31:00,16,16,20
9289,Station_10,2022-01-19 08:24:00,2,16,20
9290,Station_6,2022-01-29 04:17:00,9,16,20
9291,Station_4,2022-01-03 21:36:00,11,10,20
9292,Station_6,2022-01-16 23:14:00,3,9,20
9293,Station_1,2022-01-13 07:03:00,6,0,20
9294,Station_8,2022-01-30 16:46:00,11,17,20
9295,Station_4,2022-01-27 01:06:00,2,9,20
9296,Station_4,2022-01-01 20:35:00,1,19,20
9297,Station_6,2022-01-19 14:17:00,7,8,20
9298,Station_5,2022-01-11 22:18:00,19,9,20
9299,Station_9,2022-01-03 04:40:00,8,4,20
9300,Station_8,2022-01-09 23:11:00,14,12,20
9301,Station_6,2022-01-05 20:17:00,4,5,20
9302,Station_1,2022-01-18 18:22:00,4,1,20
9303,Station_3,2022-01-13 20:59:00,15,19,20
9304,Station_5,2022-01-07 07:51:00,14,2,20
9305,Station_1,2022-01-07 14:45:00,1,2,20
9306,Station_5,2022-01-11 02:54:00,14,1,20
9307,Station_7,2022-01-04 23:33:00,5,13,20
9308,Station_6,2022-01-03 06:51:00,4,4,20
9309,Station_8,2022-01-06 21:01:00,2,15,20
9310,Station_5,2022-01-27 11:47:00,2,15,20
9311,Station_8,2022-01-02 20:45:00,15,12,20
9312,Station_5,2022-01-18 00:45:00,14,17,20
9313,Station_6,2022-01-30 22:22:00,0,1,20
9314,Station_2,2022-01-06 15:43:00,13,4,20
9315,Station_8,2022-01-01 17:42:00,9,4,20
9316,Station_10,2022-01-26 16:52:00,12,14,20
9317,Station_5,2022-01-06 10:46:00,2,3,20
9318,Station_5,2022-01-08 12:13:00,8,6,20
9319,Station_9,2022-01-16 15:49:00,12,0,20
9320,Station_7,2022-01-29 16:56:00,1,2,20
9321,Station_2,2022-01-22 05:14:00,3,14,20
9322,Station_1,2022-01-10 11:25:00,0,18,20
9323,Station_10,2022-01-30 13:24:00,17,1,20
9324,Station_7,2022-01-12 02:38:00,16,2,20
9325,Station_7,2022-01-26 06:05:00,10,9,20
9326,Station_9,2022-01-25 15:51:00,1,7,20
9327,Station_5,2022-01-23 18:32:00,12,12,20
9328,Station_10,2022-01-05 09:52:00,16,6,20
9329,Station_8,2022-01-07 03:13:00,11,19,20
9330,Station_10,2022-01-01 17:54:00,2,8,20
9331,Station_9,2022-01-23 19:19:00,4,19,20
9332,Station_3,2022-01-06 10:24:00,10,0,20
9333,Station_3,2022-01-02 12:12:00,1,19,20
9334,Station_7,2022-01-25 22:59:00,17,2,20
9335,Station_9,2022-01-03 08:58:00,9,5,20
9336,Station_7,2022-01-24 01:05:00,8,11,20
9337,Station_1,2022-01-25 03:47:00,2,4,20
9338,Station_3,2022-01-01 09:50:00,13,13,20
9339,Station_3,2022-01-18 20:19:00,5,19,20
9340,Station_10,2022-01-18 12:58:00,19,8,20
9341,Station_5,2022-01-08 08:13:00,8,17,20
9342,Station_2,2022-01-27 15:56:00,11,2,20
9343,Station_2,2022-01-16 22:09:00,12,16,20
9344,Station_1,2022-01-27 00:46:00,12,4,20
9345,Station_7,2022-01-30 16:25:00,14,17,20
9346,Station_2,2022-01-29 02:38:00,11,5,20
9347,Station_6,2022-01-23 12:24:00,17,15,20
9348,Station_6,2022-01-02 19:10:00,5,8,20
9349,Station_5,2022-01-22 18:41:00,19,1,20
9350,Station_3,2022-01-08 11:41:00,16,13,20
9351,Station_1,2022-01-06 01:19:00,7,10,20
9352,Station_7,2022-01-27 03:23:00,0,14,20
9353,Station_1,2022-01-09 03:52:00,16,3,20
9354,Station_8,2022-01-12 07:55:00,2,9,20
9355,Station_4,2022-01-26 00:24:00,8,0,20
9356,Station_4,2022-01-30 22:40:00,18,0,20
9357,Station_10,2022-01-19 12:53:00,11,2,20
9358,Station_2,2022-01-15 21:03:00,16,15,20
9359,Station_4,2022-01-05 05:00:00,9,19,20
9360,Station_1,2022-01-27 11:25:00,6,6,20
9361,Station_10,2022-01-22 15:32:00,1,15,20
9362,Station_9,2022-01-01 11:25:00,16,4,20
9363,Station_9,2022-01-01 08:34:00,11,10,20
9364,Station_4,2022-01-23 07:42:00,17,14,20
9365,Station_10,2022-01-18 12:16:00,16,1,20
9366,Station_3,2022-01-11 13:42:00,3,8,20
9367,Station_2,2022-01-02 00:23:00,15,19,20
9368,Station_9,2022-01-10 05:32:00,12,9,20
9369,Station_7,2022-01-13 09:43:00,8,11,20
9370,Station_5,2022-01-29 00:09:00,12,8,20
9371,Station_5,2022-01-19 09:12:00,8,2,20
9372,Station_10,2022-01-03 09:35:00,2,0,20
9373,Station_8,2022-01-24 17:16:00,3,1,20
9374,Station_5,2022-01-18 03:19:00,8,15,20
9375,Station_2,2022-01-09 18:11:00,4,7,20
9376,Station_5,2022-01-03 02:39:00,1,15,20
9377,Station_8,2022-01-07 16:33:00,7,16,20
9378,Station_6,2022-01-03 01:02:00,17,10,20
9379,Station_4,2022-01-09 04:21:00,13,4,20
9380,Station_10,2022-01-11 17:34:00,8,19,20
9381,Station_6,2022-01-20 19:31:00,15,2,20
9382,Station_2,2022-01-01 12:18:00,0,15,20
9383,Station_6,2022-01-23 22:03:00,18,7,20
9384,Station_5,2022-01-16 16:18:00,6,17,20
9385,Station_1,2022-01-25 00:48:00,1,17,20
9386,Station_9,2022-01-27 02:31:00,12,19,20
9387,Station_9,2022-01-15 13:48:00,2,7,20
9388,Station_8,2022-01-12 05:40:00,15,7,20
9389,Station_9,2022-01-04 13:12:00,15,2,20
9390,Station_10,2022-01-09 02:17:00,13,4,20
9391,Station_9,2022-01-24 10:46:00,7,1,20
9392,Station_5,2022-01-12 11:18:00,13,12,20
9393,Station_5,2022-01-06 20:49:00,15,5,20
9394,Station_10,2022-01-10 14:31:00,7,1,20
